Date/Time,FURNACE_DX_A_B_G_L HEATING COIL:Heating Coil Air Heating Rate [W](Hourly),FURNACE_DX_B_C_H_G HEATING COIL:Heating Coil Air Heating Rate [W](Hourly),FURNACE_DX_C_D_I_H HEATING COIL:Heating Coil Air Heating Rate [W](Hourly),FURNACE_DX_D_E_J_I HEATING COIL:Heating Coil Air Heating Rate [W](Hourly),FURNACE_DX_E_F_K_J HEATING COIL:Heating Coil Air Heating Rate [W](Hourly),FURNACE_DX_L_K_F_A HEATING COIL:Heating Coil Air Heating Rate [W](Hourly),FURNACE_DX_G_H_I_L HEATING COIL:Heating Coil Air Heating Rate [W](Hourly),FURNACE_DX_I_J_K_L HEATING COIL:Heating Coil Air Heating Rate [W](Hourly),FURNACE_DX_A_B_G_L COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),FURNACE_DX_B_C_H_G COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),FURNACE_DX_C_D_I_H COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),FURNACE_DX_D_E_J_I COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),FURNACE_DX_E_F_K_J COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),FURNACE_DX_L_K_F_A COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),FURNACE_DX_G_H_I_L COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),FURNACE_DX_I_J_K_L COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly) 
 02/01  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/01  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/02  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/02  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/02  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/02  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/02  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/02  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/02  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/02  08:00:00,3244.99149602499,983.712716371318,2528.30778821845,1249.97270165852,873.122873438924,1517.62190189051,2954.35653929629,1501.73250911312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/02  09:00:00,3023.0715268451,885.59732270731,2049.43036079334,1146.99475259771,607.42127037271,1443.75240157265,2825.06443908015,1444.57351599192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/02  10:00:00,2677.99956105934,772.929970361903,1560.60227936571,1008.23147728306,382.130638841687,1229.7918007071,2530.76909513879,1293.8973541068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/02  11:00:00,2414.28460422787,687.303117892966,1311.55266439269,903.369555562209,286.193787702432,1031.50277324065,2311.63720323931,1182.52475306826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/02  12:00:00,2182.61432280074,613.738217012186,1264.16187853027,812.716122291717,297.578795432127,859.142432846077,2116.62771879464,1083.68482425718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/02  13:00:00,1949.61069722486,549.147627226894,1243.2731118231,733.638351907781,317.278767788648,706.058345941255,1947.38773748091,997.749315997203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/02  14:00:00,1639.03409914715,499.770680723002,1169.53706060413,674.640885825403,298.370465455176,612.231417876272,1830.02290165421,937.649780680262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/02  15:00:00,1312.69386469736,467.036541708168,1122.99602966895,634.313935333474,289.968124900037,545.71097835688,1741.48969338275,891.895978704695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/02  16:00:00,1068.00405330854,447.664470583601,1092.55822646765,607.580886741219,289.229946102356,509.892823399547,1658.50267812816,849.035124271918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/02  17:00:00,1037.03853235157,452.957750906348,1121.73881056229,608.973189245907,314.174615428277,526.233470694493,1621.6625824543,829.616796406314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/02  18:00:00,1263.07986387174,473.126313444625,1186.7718313253,627.769656607563,354.135448037052,573.620342323565,1614.4449029504,825.52699870107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/02  19:00:00,2649.81350836574,787.296624733482,2179.68765227406,1070.77361135041,683.481020071505,1326.49287460754,2989.58201564375,1512.75127034321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/02  20:00:00,2812.56573700407,818.659941464735,2289.28851235727,1112.62660542253,727.907217334899,1399.67892677161,3099.08220513039,1568.03489946408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/02  21:00:00,2957.72464288644,847.43040436171,2393.3308746828,1151.07799776776,769.960799932015,1475.51616945783,3204.30467098592,1620.75721727191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/02  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/02  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/02  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/03  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/03  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/03  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/03  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/03  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/03  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/03  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/03  08:00:00,3324.76365634467,984.616185198332,2618.77986890645,1251.62230614172,926.075383197912,1620.29681885299,3000.10615830473,1522.18827211852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/03  09:00:00,3114.20509415271,892.548129190478,2214.34965800105,1160.81810546037,693.781870925576,1546.46100063206,2889.88887875583,1476.81433025888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/03  10:00:00,2771.43712511411,784.879272614436,1694.52203600726,1027.80515762384,446.063112152354,1326.78403212047,2606.66414708881,1332.1177926589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/03  11:00:00,2452.72482310463,684.333372914382,1390.63231384886,904.496487811856,325.441087621293,1100.74294859355,2345.99718241474,1200.32095054376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/03  12:00:00,2154.70152786715,594.845329070424,1276.8098533109,791.81663983948,310.604354838594,890.397672672087,2085.1986864633,1068.8537012685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/03  13:00:00,1885.20120093091,523.286072793237,1217.3343311844,699.207274811455,319.941786382665,748.379707780964,1848.90431884626,949.590264273709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/03  14:00:00,1485.27321328738,451.754694477589,1075.34591883879,612.331254822369,273.082803691954,573.4312233118,1668.61001335058,858.170298844847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/03  15:00:00,1099.31930486466,402.911061869347,967.618127381349,549.838635561205,241.203847185797,470.876363148554,1515.89826698687,780.445157247426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/03  16:00:00,738.115472838639,367.756376127488,882.680789696627,501.564273433704,220.158957531969,387.242198712996,1372.49155883928,707.434544383438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/03  17:00:00,660.177984041593,376.925922917874,919.924430415634,508.123934963885,247.565685440749,400.552119385524,1348.45168931818,694.406295225177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/03  18:00:00,966.545002420314,407.647862187525,1019.84810247238,542.4506031503,298.219036635617,479.090637761625,1395.05213953589,717.21334015202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/03  19:00:00,2422.14992143261,733.665338509362,2049.23472072178,1002.23609646164,639.295642561205,1259.97489350758,2823.06383677149,1430.95650908152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/03  20:00:00,2590.70602888775,764.447324300449,2155.16723559342,1043.12068608592,682.326014037699,1328.73629198917,2929.19700921348,1484.66384456227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/03  21:00:00,2699.51926224964,784.177645784091,2225.99486570583,1068.45335608027,712.923708228319,1377.85452022865,2991.73153264682,1516.10908691208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/03  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/03  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/03  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/04  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/04  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/04  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/04  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/04  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/04  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/04  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/04  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/04  09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/04  10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/04  11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/04  12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/04  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/04  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/04  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/04  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/04  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/04  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/04  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/04  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/04  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/04  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/04  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/04  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/05  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/05  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/05  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/05  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/05  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/05  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/05  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/05  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/05  09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/05  10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/05  11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/05  12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/05  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/05  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/05  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/05  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/05  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/05  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/05  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/05  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/05  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/05  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/05  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/05  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/06  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/06  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/06  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/06  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/06  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/06  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/06  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/06  08:00:00,3666.84520485101,998.410070635987,2708.12860426276,1309.5082745489,905.280358583477,1880.45953896886,3371.81501531692,1729.13812079317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/06  09:00:00,2994.56109749885,811.206120136241,2187.32089371325,1066.81998552922,716.085416790829,1543.39066998302,2740.5123192576,1417.83496111005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/06  10:00:00,2605.84727409323,698.148947041644,1877.99188289228,924.082806602402,598.57801476456,1364.69219239556,2421.31062851233,1252.58203244483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/06  11:00:00,2238.87802691351,591.765723010563,1512.76721234998,793.302921084962,440.855404220648,1150.25290389025,2141.80307863268,1109.61999134506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/06  12:00:00,1898.17392605809,495.652747027644,1232.18501188171,673.745638310529,330.366104629797,872.313638137762,1871.82077323573,972.251552806173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/06  13:00:00,1586.80653136877,416.297803530489,1095.36811940225,573.159172625104,295.947383865726,643.109546049976,1633.60626900836,851.026100690292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/06  14:00:00,1208.94418925416,360.339870196787,962.835258653817,500.68851508854,254.219728869346,369.18374284073,1450.71804096684,757.490994182622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/06  15:00:00,800.771068583219,319.35953511094,860.297214635279,446.990354179035,222.429710271376,425.009377731374,1307.75737673587,683.85529801036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/06  16:00:00,395.552088956119,289.840584157876,777.403639729504,404.756171551825,200.866484315693,285.947560522687,1169.405103154,612.616283410811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/06  17:00:00,297.413089303691,298.583767028476,807.979772139495,412.980272618808,220.732638620519,303.278182880797,1164.02315316158,608.264560845465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/06  18:00:00,642.298013560617,336.435391003183,919.344433269244,457.737040982418,271.868121613197,396.090063566217,1243.35138432333,646.953993837548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/06  19:00:00,2166.30720248805,673.199734754862,1970.90415013541,931.483721825984,619.298907726373,1194.67853133482,2705.46208941203,1377.52127196388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/06  20:00:00,2355.35486179788,707.389326761977,2077.70645264184,976.465019606705,661.209130212841,1263.30576820532,2818.76795671479,1434.5235686032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/06  21:00:00,2460.64592692854,724.852868578463,2132.99635849667,998.031420875541,685.320989617454,1299.68491041063,2864.76752785415,1457.64360373876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/06  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/06  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/06  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/07  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/07  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/07  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/07  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/07  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/07  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/07  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/07  08:00:00,3071.30267299331,910.295204983525,2568.43268280052,1186.99144846418,904.78377103918,1539.47182441914,2935.62332469623,1500.50861860596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/07  09:00:00,2764.00111303132,797.740216784328,2254.1769100194,1045.12044361396,775.804731718073,1426.87751797333,2653.56867036536,1363.14056342355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/07  10:00:00,2456.95923885588,698.616224511155,1967.4629193919,920.38708513864,660.931418984779,1290.4056915433,2379.13078938513,1222.08268442274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/07  11:00:00,2120.22188763538,595.059254863467,1679.13625385782,790.788274972108,547.447196433454,1137.0498878872,2093.02538843571,1077.04019349981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/07  12:00:00,1739.50049015239,481.382145615519,1357.87177846768,648.678756010001,419.791439749227,950.586130702305,1777.60323987769,917.922770457026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/07  13:00:00,1417.08958390645,389.608136208886,1107.43326174523,530.496064311339,328.326260351556,791.384695266668,1489.06054453409,772.428137055982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/07  14:00:00,1220.37116707648,334.88588848031,959.867125504262,461.582795908456,273.023524001766,700.654759547884,1329.51951754359,691.528636669396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/07  15:00:00,1097.46146775239,303.876900245232,878.240051195297,423.281161486857,242.476014163444,649.67384959982,1245.6144636886,648.55128373233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/07  16:00:00,1019.13426198915,287.691691156297,831.797887647395,400.061989180632,230.972694190213,612.062581927467,1167.88891419508,608.779312354682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/07  17:00:00,1014.07281545124,301.323130864227,869.395945321852,414.125926808905,253.249473894027,620.026419895836,1171.19905163355,609.643033508529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/07  18:00:00,1148.45946106375,333.460821471849,963.416830061421,451.70785541152,297.967270326183,671.651293311518,1231.47683167886,639.103688410456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/07  19:00:00,2524.27285472562,663.314470764949,1990.7406679752,916.271174686921,636.316712577952,1447.39095289282,2669.07976637324,1357.11622089503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/07  20:00:00,2617.0918032537,684.513966469677,2056.02678327241,944.003206241678,662.747200975592,1489.10781870366,2737.94259509157,1391.43128363184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/07  21:00:00,2633.33080578182,686.947386413743,2063.69329978082,945.824396541963,668.806633335341,1492.07578538024,2733.72345876714,1389.19229041984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/07  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/07  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/07  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/08  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/08  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/08  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/08  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/08  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/08  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/08  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
